# time  ID  size  fromHost  toHost  TTL  isResponse
2100.0000 M3$35 10000 s2 p102 60 N 
2100.0000 M4$35 10000 s3 p101 60 N 
2100.0000 M5$35 10000 s4 p100 60 N 
2100.0000 M6$35 10000 s5 p101 60 N 
2100.0000 M7$35 10000 s6 p104 60 N 
2100.0000 M8$35 10000 s7 p103 60 N 
2100.0000 M9$35 10000 s8 p100 60 N 
2100.0000 M10$35 10000 s9 p100 60 N 
2100.0000 M11$35 10000 s10 p101 60 N 
2100.0000 M12$35 10000 s11 p101 60 N 
2100.0000 M13$35 10000 s12 p102 60 N 
2100.0000 M14$35 10000 s13 p102 60 N 
2100.0000 M15$35 10000 s14 p103 60 N 
2100.0000 M16$35 10000 s15 p101 60 N 
2100.0000 M17$35 10000 s16 p100 60 N 
2100.0000 M18$35 10000 s17 p102 60 N 
2100.0000 M19$35 10000 s18 p100 60 N 
2100.0000 M20$35 10000 s19 p102 60 N 
2100.0000 M21$35 10000 s20 p100 60 N 
2100.0000 M22$35 10000 s21 p101 60 N 
2100.0000 M23$35 10000 s22 p101 60 N 
2100.0000 M24$35 10000 s23 p104 60 N 
2100.0000 M25$35 10000 s24 p102 60 N 
2100.0000 M26$35 10000 s25 p103 60 N 
2100.0000 M27$35 10000 s26 p103 60 N 
2100.0000 M28$35 10000 s27 p101 60 N 
2100.0000 M29$35 10000 s28 p104 60 N 
2100.0000 M30$35 10000 s29 p102 60 N 
2100.0000 M31$35 10000 s30 p100 60 N 
2100.0000 M32$35 10000 s31 p100 60 N 
2100.0000 M33$35 10000 s32 p100 60 N 
2100.0000 M34$35 10000 s33 p100 60 N 
2100.0000 M35$35 10000 s34 p103 60 N 
2100.0000 M36$35 10000 s35 p103 60 N 
2100.0000 M37$35 10000 s36 p102 60 N 
2100.0000 M38$35 10000 s37 p100 60 N 
2100.0000 M39$35 10000 s38 p100 60 N 
2100.0000 M40$35 10000 s39 p101 60 N 
2100.0000 M41$35 10000 s40 p104 60 N 
2100.0000 M42$35 10000 s41 p103 60 N 
2100.0000 M43$35 10000 s42 p103 60 N 
2100.0000 M44$35 10000 s43 p102 60 N 
2100.0000 M45$35 10000 s44 p102 60 N 
2100.0000 M46$35 10000 s45 p104 60 N 
2100.0000 M47$35 10000 s46 p100 60 N 
2100.0000 M48$35 10000 s47 p100 60 N 
2100.0000 M49$35 10000 s48 p103 60 N 
2100.0000 M50$35 10000 s49 p104 60 N 
2160.0000 M1$36 10000 s0 p101 60 N 
2160.0000 M2$36 10000 s1 p103 60 N 
2160.0000 M3$36 10000 s2 p102 60 N 
2160.0000 M4$36 10000 s3 p100 60 N 
2160.0000 M5$36 10000 s4 p103 60 N 
2160.0000 M6$36 10000 s5 p101 60 N 
2160.0000 M7$36 10000 s6 p101 60 N 
2160.0000 M8$36 10000 s7 p101 60 N 
2160.0000 M9$36 10000 s8 p100 60 N 
2160.0000 M10$36 10000 s9 p100 60 N 
2160.0000 M11$36 10000 s10 p103 60 N 
2160.0000 M12$36 10000 s11 p101 60 N 
2160.0000 M13$36 10000 s12 p101 60 N 
2160.0000 M14$36 10000 s13 p100 60 N 
2160.0000 M15$36 10000 s14 p102 60 N 
2160.0000 M16$36 10000 s15 p104 60 N 
2160.0000 M17$36 10000 s16 p104 60 N 
2160.0000 M18$36 10000 s17 p103 60 N 
2160.0000 M19$36 10000 s18 p102 60 N 
2160.0000 M20$36 10000 s19 p103 60 N 
2160.0000 M21$36 10000 s20 p103 60 N 
2160.0000 M22$36 10000 s21 p102 60 N 
2160.0000 M23$36 10000 s22 p104 60 N 
2160.0000 M24$36 10000 s23 p102 60 N 
2160.0000 M25$36 10000 s24 p101 60 N 
2160.0000 M26$36 10000 s25 p100 60 N 
2160.0000 M27$36 10000 s26 p102 60 N 
2160.0000 M28$36 10000 s27 p100 60 N 
2160.0000 M29$36 10000 s28 p104 60 N 
2160.0000 M30$36 10000 s29 p103 60 N 
2160.0000 M31$36 10000 s30 p103 60 N 
2160.0000 M32$36 10000 s31 p102 60 N 
2160.0000 M33$36 10000 s32 p101 60 N 
2160.0000 M34$36 10000 s33 p104 60 N 
2160.0000 M35$36 10000 s34 p101 60 N 
2160.0000 M36$36 10000 s35 p101 60 N 
2160.0000 M37$36 10000 s36 p100 60 N 
2160.0000 M38$36 10000 s37 p102 60 N 
2160.0000 M39$36 10000 s38 p100 60 N 
2160.0000 M40$36 10000 s39 p104 60 N 
2160.0000 M41$36 10000 s40 p103 60 N 
2160.0000 M42$36 10000 s41 p103 60 N 
2160.0000 M43$36 10000 s42 p102 60 N 
2160.0000 M44$36 10000 s43 p101 60 N 
2160.0000 M45$36 10000 s44 p104 60 N 
2160.0000 M46$36 10000 s45 p104 60 N 
2160.0000 M47$36 10000 s46 p101 60 N 
2160.0000 M48$36 10000 s47 p100 60 N 
2160.0000 M49$36 10000 s48 p104 60 N 
2160.0000 M50$36 10000 s49 p102 60 N 
2220.0000 M1$37 10000 s0 p103 60 N 
2220.0000 M2$37 10000 s1 p102 60 N 
2220.0000 M3$37 10000 s2 p100 60 N 
2220.0000 M4$37 10000 s3 p104 60 N 
2220.0000 M5$37 10000 s4 p104 60 N 
2220.0000 M6$37 10000 s5 p100 60 N 
2220.0000 M7$37 10000 s6 p103 60 N 
2220.0000 M8$37 10000 s7 p102 60 N 
2220.0000 M9$37 10000 s8 p102 60 N 
2220.0000 M10$37 10000 s9 p103 60 N 
2220.0000 M11$37 10000 s10 p100 60 N 
2220.0000 M12$37 10000 s11 p102 60 N 
2220.0000 M13$37 10000 s12 p102 60 N 
2220.0000 M14$37 10000 s13 p104 60 N 
2220.0000 M15$37 10000 s14 p101 60 N 
2220.0000 M16$37 10000 s15 p103 60 N 
2220.0000 M17$37 10000 s16 p103 60 N 
2220.0000 M18$37 10000 s17 p100 60 N 
2220.0000 M19$37 10000 s18 p100 60 N 
2220.0000 M20$37 10000 s19 p104 60 N 
2220.0000 M21$37 10000 s20 p101 60 N 
2220.0000 M22$37 10000 s21 p102 60 N 
2220.0000 M23$37 10000 s22 p100 60 N 
2220.0000 M24$37 10000 s23 p100 60 N 
2220.0000 M25$37 10000 s24 p102 60 N 
2220.0000 M26$37 10000 s25 p103 60 N 
2220.0000 M27$37 10000 s26 p101 60 N 
2220.0000 M28$37 10000 s27 p101 60 N 
2220.0000 M29$37 10000 s28 p103 60 N 
2220.0000 M30$37 10000 s29 p102 60 N 
2220.0000 M31$37 10000 s30 p101 60 N 
2220.0000 M32$37 10000 s31 p104 60 N 
2220.0000 M33$37 10000 s32 p100 60 N 
2220.0000 M34$37 10000 s33 p103 60 N 
2220.0000 M35$37 10000 s34 p104 60 N 
2220.0000 M36$37 10000 s35 p102 60 N 
2220.0000 M37$37 10000 s36 p103 60 N 
2220.0000 M38$37 10000 s37 p101 60 N 
2220.0000 M39$37 10000 s38 p100 60 N 
2220.0000 M40$37 10000 s39 p100 60 N 
2220.0000 M41$37 10000 s40 p103 60 N 
2220.0000 M42$37 10000 s41 p102 60 N 
2220.0000 M43$37 10000 s42 p102 60 N 
2220.0000 M44$37 10000 s43 p102 60 N 
2220.0000 M45$37 10000 s44 p100 60 N 
2220.0000 M46$37 10000 s45 p103 60 N 
2220.0000 M47$37 10000 s46 p103 60 N 
2220.0000 M48$37 10000 s47 p103 60 N 
2220.0000 M49$37 10000 s48 p101 60 N 
2220.0000 M50$37 10000 s49 p101 60 N 
2280.0000 M1$38 10000 s0 p103 60 N 
2280.0000 M2$38 10000 s1 p102 60 N 
2280.0000 M3$38 10000 s2 p101 60 N 
2280.0000 M4$38 10000 s3 p103 60 N 
2280.0000 M5$38 10000 s4 p100 60 N 
2280.0000 M6$38 10000 s5 p104 60 N 
2280.0000 M7$38 10000 s6 p103 60 N 
2280.0000 M8$38 10000 s7 p103 60 N 
2280.0000 M9$38 10000 s8 p101 60 N 
2280.0000 M10$38 10000 s9 p103 60 N 
2280.0000 M11$38 10000 s10 p101 60 N 
2280.0000 M12$38 10000 s11 p100 60 N 
2280.0000 M13$38 10000 s12 p102 60 N 
2280.0000 M14$38 10000 s13 p104 60 N 
2280.0000 M15$38 10000 s14 p104 60 N 
2280.0000 M16$38 10000 s15 p102 60 N 
2280.0000 M17$38 10000 s16 p103 60 N 
2280.0000 M18$38 10000 s17 p101 60 N 
2280.0000 M19$38 10000 s18 p101 60 N 
2280.0000 M20$38 10000 s19 p101 60 N 
2280.0000 M21$38 10000 s20 p100 60 N 
2280.0000 M22$38 10000 s21 p104 60 N 
2280.0000 M23$38 10000 s22 p101 60 N 
2280.0000 M24$38 10000 s23 p103 60 N 
2280.0000 M25$38 10000 s24 p102 60 N 
2280.0000 M26$38 10000 s25 p102 60 N 
2280.0000 M27$38 10000 s26 p103 60 N 
2280.0000 M28$38 10000 s27 p104 60 N 
2280.0000 M29$38 10000 s28 p102 60 N 
2280.0000 M30$38 10000 s29 p100 60 N 
2280.0000 M31$38 10000 s30 p101 60 N 
2280.0000 M32$38 10000 s31 p104 60 N 
2280.0000 M33$38 10000 s32 p101 60 N 
2280.0000 M34$38 10000 s33 p103 60 N 
2280.0000 M35$38 10000 s34 p103 60 N 
2280.0000 M36$38 10000 s35 p102 60 N 
2280.0000 M37$38 10000 s36 p101 60 N 
2280.0000 M38$38 10000 s37 p100 60 N 
2280.0000 M39$38 10000 s38 p103 60 N 
2280.0000 M40$38 10000 s39 p102 60 N 
2280.0000 M41$38 10000 s40 p101 60 N 
2280.0000 M42$38 10000 s41 p101 60 N 
2280.0000 M43$38 10000 s42 p100 60 N 
2280.0000 M44$38 10000 s43 p104 60 N 
2280.0000 M45$38 10000 s44 p103 60 N 
2280.0000 M46$38 10000 s45 p103 60 N 
2280.0000 M47$38 10000 s46 p100 60 N 
2280.0000 M48$38 10000 s47 p102 60 N 
2280.0000 M49$38 10000 s48 p100 60 N 
2280.0000 M50$38 10000 s49 p102 60 N 
2340.0000 M1$39 10000 s0 p100 60 N 
2340.0000 M2$39 10000 s1 p101 60 N 
2340.0000 M3$39 10000 s2 p102 60 N 
2340.0000 M4$39 10000 s3 p103 60 N 
2340.0000 M5$39 10000 s4 p101 60 N 
2340.0000 M6$39 10000 s5 p103 60 N 
2340.0000 M7$39 10000 s6 p103 60 N 
2340.0000 M8$39 10000 s7 p104 60 N 
2340.0000 M9$39 10000 s8 p104 60 N 
2340.0000 M10$39 10000 s9 p101 60 N 
2340.0000 M11$39 10000 s10 p100 60 N 
2340.0000 M12$39 10000 s11 p101 60 N 
2340.0000 M13$39 10000 s12 p102 60 N 
2340.0000 M14$39 10000 s13 p103 60 N 
2340.0000 M15$39 10000 s14 p102 60 N 
2340.0000 M16$39 10000 s15 p103 60 N 
2340.0000 M17$39 10000 s16 p104 60 N 
2340.0000 M18$39 10000 s17 p104 60 N 
2340.0000 M19$39 10000 s18 p100 60 N 
2340.0000 M20$39 10000 s19 p103 60 N 
2340.0000 M21$39 10000 s20 p100 60 N 
2340.0000 M22$39 10000 s21 p100 60 N 
2340.0000 M23$39 10000 s22 p100 60 N 
2340.0000 M24$39 10000 s23 p100 60 N 
2340.0000 M25$39 10000 s24 p102 60 N 
2340.0000 M26$39 10000 s25 p102 60 N 
2340.0000 M27$39 10000 s26 p102 60 N 
2340.0000 M28$39 10000 s27 p101 60 N 
2340.0000 M29$39 10000 s28 p104 60 N 
2340.0000 M30$39 10000 s29 p103 60 N 
2340.0000 M31$39 10000 s30 p101 60 N 
2340.0000 M32$39 10000 s31 p102 60 N 
2340.0000 M33$39 10000 s32 p103 60 N 
2340.0000 M34$39 10000 s33 p104 60 N 
2340.0000 M35$39 10000 s34 p103 60 N 
2340.0000 M36$39 10000 s35 p103 60 N 
2340.0000 M37$39 10000 s36 p100 60 N 
2340.0000 M38$39 10000 s37 p100 60 N 
2340.0000 M39$39 10000 s38 p104 60 N 
2340.0000 M40$39 10000 s39 p103 60 N 
2340.0000 M41$39 10000 s40 p103 60 N 
2340.0000 M42$39 10000 s41 p103 60 N 
2340.0000 M43$39 10000 s42 p102 60 N 
2340.0000 M44$39 10000 s43 p103 60 N 
2340.0000 M45$39 10000 s44 p104 60 N 
2340.0000 M46$39 10000 s45 p100 60 N 
2340.0000 M47$39 10000 s46 p103 60 N 
2340.0000 M48$39 10000 s47 p100 60 N 
2340.0000 M49$39 10000 s48 p101 60 N 
2340.0000 M50$39 10000 s49 p104 60 N 
2400.0000 M1$40 10000 s0 p104 60 N 
2400.0000 M2$40 10000 s1 p101 60 N 
2400.0000 M3$40 10000 s2 p103 60 N 
2400.0000 M4$40 10000 s3 p104 60 N 
2400.0000 M5$40 10000 s4 p104 60 N 
2400.0000 M6$40 10000 s5 p102 60 N 
2400.0000 M7$40 10000 s6 p100 60 N 
2400.0000 M8$40 10000 s7 p100 60 N 
2400.0000 M9$40 10000 s8 p102 60 N 
2400.0000 M10$40 10000 s9 p104 60 N 
2400.0000 M11$40 10000 s10 p101 60 N 
2400.0000 M12$40 10000 s11 p103 60 N 
2400.0000 M13$40 10000 s12 p103 60 N 
2400.0000 M14$40 10000 s13 p101 60 N 
2400.0000 M15$40 10000 s14 p102 60 N 
2400.0000 M16$40 10000 s15 p104 60 N 
2400.0000 M17$40 10000 s16 p103 60 N 
2400.0000 M18$40 10000 s17 p100 60 N 
2400.0000 M19$40 10000 s18 p100 60 N 
2400.0000 M20$40 10000 s19 p100 60 N 
2400.0000 M21$40 10000 s20 p102 60 N 
2400.0000 M22$40 10000 s21 p101 60 N 
2400.0000 M23$40 10000 s22 p101 60 N 
2400.0000 M24$40 10000 s23 p101 60 N 
2400.0000 M25$40 10000 s24 p103 60 N 
2400.0000 M26$40 10000 s25 p102 60 N 
2400.0000 M27$40 10000 s26 p102 60 N 
2400.0000 M28$40 10000 s27 p101 60 N 
2400.0000 M29$40 10000 s28 p103 60 N 
2400.0000 M30$40 10000 s29 p100 60 N 
2400.0000 M31$40 10000 s30 p102 60 N 
2400.0000 M32$40 10000 s31 p104 60 N 
2400.0000 M33$40 10000 s32 p103 60 N 
2400.0000 M34$40 10000 s33 p100 60 N 
2400.0000 M35$40 10000 s34 p103 60 N 
2400.0000 M36$40 10000 s35 p100 60 N 
2400.0000 M37$40 10000 s36 p104 60 N 
2400.0000 M38$40 10000 s37 p101 60 N 
2400.0000 M39$40 10000 s38 p100 60 N 
2400.0000 M40$40 10000 s39 p104 60 N 
2400.0000 M41$40 10000 s40 p102 60 N 
2400.0000 M42$40 10000 s41 p100 60 N 
2400.0000 M43$40 10000 s42 p101 60 N 
2400.0000 M44$40 10000 s43 p100 60 N 
2400.0000 M45$40 10000 s44 p102 60 N 
2400.0000 M46$40 10000 s45 p100 60 N 
2400.0000 M47$40 10000 s46 p100 60 N 
2400.0000 M48$40 10000 s47 p101 60 N 
2400.0000 M49$40 10000 s48 p103 60 N 
2400.0000 M50$40 10000 s49 p100 60 N 
2460.0000 M1$41 10000 s0 p100 60 N 
2460.0000 M2$41 10000 s1 p104 60 N 
2460.0000 M3$41 10000 s2 p102 60 N 
2460.0000 M4$41 10000 s3 p101 60 N 
2460.0000 M5$41 10000 s4 p103 60 N 
2460.0000 M6$41 10000 s5 p103 60 N 
2460.0000 M7$41 10000 s6 p101 60 N 
2460.0000 M8$41 10000 s7 p100 60 N 
2460.0000 M9$41 10000 s8 p104 60 N 
2460.0000 M10$41 10000 s9 p102 60 N 
2460.0000 M11$41 10000 s10 p102 60 N 
2460.0000 M12$41 10000 s11 p100 60 N 
2460.0000 M13$41 10000 s12 p101 60 N 
2460.0000 M14$41 10000 s13 p102 60 N 
2460.0000 M15$41 10000 s14 p101 60 N 
2460.0000 M16$41 10000 s15 p104 60 N 
2460.0000 M17$41 10000 s16 p100 60 N 
2460.0000 M18$41 10000 s17 p103 60 N 
2460.0000 M19$41 10000 s18 p103 60 N 
2460.0000 M20$41 10000 s19 p100 60 N 
2460.0000 M21$41 10000 s20 p103 60 N 
2460.0000 M22$41 10000 s21 p103 60 N 
2460.0000 M23$41 10000 s22 p103 60 N 
2460.0000 M24$41 10000 s23 p104 60 N 
2460.0000 M25$41 10000 s24 p102 60 N 
2460.0000 M26$41 10000 s25 p102 60 N 
2460.0000 M27$41 10000 s26 p103 60 N 
2460.0000 M28$41 10000 s27 p104 60 N 
2460.0000 M29$41 10000 s28 p102 60 N 
2460.0000 M30$41 10000 s29 p103 60 N 
2460.0000 M31$41 10000 s30 p100 60 N 
2460.0000 M32$41 10000 s31 p103 60 N 
2460.0000 M33$41 10000 s32 p103 60 N 
2460.0000 M34$41 10000 s33 p101 60 N 
2460.0000 M35$41 10000 s34 p104 60 N 
2460.0000 M36$41 10000 s35 p102 60 N 
2460.0000 M37$41 10000 s36 p102 60 N 
2460.0000 M38$41 10000 s37 p100 60 N 
2460.0000 M39$41 10000 s38 p104 60 N 
2460.0000 M40$41 10000 s39 p104 60 N 
2460.0000 M41$41 10000 s40 p102 60 N 
2460.0000 M42$41 10000 s41 p103 60 N 
2460.0000 M43$41 10000 s42 p101 60 N 
2460.0000 M44$41 10000 s43 p101 60 N 
2460.0000 M45$41 10000 s44 p104 60 N 
2460.0000 M46$41 10000 s45 p100 60 N 
2460.0000 M47$41 10000 s46 p101 60 N 
2460.0000 M48$41 10000 s47 p100 60 N 
2460.0000 M49$41 10000 s48 p103 60 N 
2460.0000 M50$41 10000 s49 p101 60 N 
2520.0000 M1$42 10000 s0 p104 60 N 
2520.0000 M2$42 10000 s1 p103 60 N 
2520.0000 M3$42 10000 s2 p102 60 N 
2520.0000 M4$42 10000 s3 p104 60 N 
2520.0000 M5$42 10000 s4 p102 60 N 
2520.0000 M6$42 10000 s5 p103 60 N 
2520.0000 M7$42 10000 s6 p101 60 N 
2520.0000 M8$42 10000 s7 p101 60 N 
2520.0000 M9$42 10000 s8 p102 60 N 
2520.0000 M10$42 10000 s9 p101 60 N 
2520.0000 M11$42 10000 s10 p101 60 N 
2520.0000 M12$42 10000 s11 p100 60 N 
2520.0000 M13$42 10000 s12 p104 60 N 
2520.0000 M14$42 10000 s13 p101 60 N 
2520.0000 M15$42 10000 s14 p103 60 N 
2520.0000 M16$42 10000 s15 p104 60 N 
2520.0000 M17$42 10000 s16 p104 60 N 
2520.0000 M18$42 10000 s17 p103 60 N 
2520.0000 M19$42 10000 s18 p102 60 N 
2520.0000 M20$42 10000 s19 p103 60 N 
2520.0000 M21$42 10000 s20 p102 60 N 
2520.0000 M22$42 10000 s21 p100 60 N 
2520.0000 M23$42 10000 s22 p100 60 N 
2520.0000 M24$42 10000 s23 p100 60 N 
2520.0000 M25$42 10000 s24 p102 60 N 
2520.0000 M26$42 10000 s25 p100 60 N 
2520.0000 M27$42 10000 s26 p100 60 N 
2520.0000 M28$42 10000 s27 p100 60 N 
2520.0000 M29$42 10000 s28 p104 60 N 
2520.0000 M30$42 10000 s29 p102 60 N 
2520.0000 M31$42 10000 s30 p101 60 N 
2520.0000 M32$42 10000 s31 p100 60 N 
2520.0000 M33$42 10000 s32 p101 60 N 
2520.0000 M34$42 10000 s33 p100 60 N 
2520.0000 M35$42 10000 s34 p103 60 N 
2520.0000 M36$42 10000 s35 p100 60 N 
2520.0000 M37$42 10000 s36 p103 60 N 
2520.0000 M38$42 10000 s37 p100 60 N 
2520.0000 M39$42 10000 s38 p103 60 N 
2520.0000 M40$42 10000 s39 p103 60 N 
2520.0000 M41$42 10000 s40 p100 60 N 
2520.0000 M42$42 10000 s41 p100 60 N 
2520.0000 M43$42 10000 s42 p103 60 N 
2520.0000 M44$42 10000 s43 p104 60 N 
2520.0000 M45$42 10000 s44 p103 60 N 
2520.0000 M46$42 10000 s45 p100 60 N 
2520.0000 M47$42 10000 s46 p103 60 N 
2520.0000 M48$42 10000 s47 p101 60 N 
2520.0000 M49$42 10000 s48 p102 60 N 
2520.0000 M50$42 10000 s49 p100 60 N 
2580.0000 M1$43 10000 s0 p101 60 N 
2580.0000 M2$43 10000 s1 p103 60 N 
2580.0000 M3$43 10000 s2 p100 60 N 
2580.0000 M4$43 10000 s3 p104 60 N 
2580.0000 M5$43 10000 s4 p100 60 N 
2580.0000 M6$43 10000 s5 p103 60 N 
2580.0000 M7$43 10000 s6 p104 60 N 
2580.0000 M8$43 10000 s7 p100 60 N 
2580.0000 M9$43 10000 s8 p103 60 N 
2580.0000 M10$43 10000 s9 p104 60 N 
2580.0000 M11$43 10000 s10 p102 60 N 
2580.0000 M12$43 10000 s11 p101 60 N 
2580.0000 M13$43 10000 s12 p100 60 N 
2580.0000 M14$43 10000 s13 p104 60 N 
2580.0000 M15$43 10000 s14 p102 60 N 
2580.0000 M16$43 10000 s15 p100 60 N 
2580.0000 M17$43 10000 s16 p100 60 N 
2580.0000 M18$43 10000 s17 p103 60 N 
2580.0000 M19$43 10000 s18 p102 60 N 
2580.0000 M20$43 10000 s19 p102 60 N 
2580.0000 M21$43 10000 s20 p100 60 N 
2580.0000 M22$43 10000 s21 p103 60 N 
2580.0000 M23$43 10000 s22 p102 60 N 
2580.0000 M24$43 10000 s23 p101 60 N 
2580.0000 M25$43 10000 s24 p104 60 N 
2580.0000 M26$43 10000 s25 p102 60 N 
2580.0000 M27$43 10000 s26 p101 60 N 
2580.0000 M28$43 10000 s27 p100 60 N 
2580.0000 M29$43 10000 s28 p104 60 N 
2580.0000 M30$43 10000 s29 p104 60 N 
2580.0000 M31$43 10000 s30 p100 60 N 
2580.0000 M32$43 10000 s31 p104 60 N 
2580.0000 M33$43 10000 s32 p104 60 N 
2580.0000 M34$43 10000 s33 p103 60 N 
2580.0000 M35$43 10000 s34 p100 60 N 
2580.0000 M36$43 10000 s35 p103 60 N 
2580.0000 M37$43 10000 s36 p104 60 N 
2580.0000 M38$43 10000 s37 p102 60 N 
2580.0000 M39$43 10000 s38 p104 60 N 
2580.0000 M40$43 10000 s39 p104 60 N 
2580.0000 M41$43 10000 s40 p102 60 N 
2580.0000 M42$43 10000 s41 p102 60 N 
2580.0000 M43$43 10000 s42 p100 60 N 
2580.0000 M44$43 10000 s43 p103 60 N 
2580.0000 M45$43 10000 s44 p101 60 N 
2580.0000 M46$43 10000 s45 p100 60 N 
2580.0000 M47$43 10000 s46 p104 60 N 
2580.0000 M48$43 10000 s47 p102 60 N 
2580.0000 M49$43 10000 s48 p101 60 N 
2580.0000 M50$43 10000 s49 p100 60 N 
2640.0000 M1$44 10000 s0 p101 60 N 
2640.0000 M2$44 10000 s1 p101 60 N 
2640.0000 M3$44 10000 s2 p103 60 N 
2640.0000 M4$44 10000 s3 p103 60 N 
2640.0000 M5$44 10000 s4 p101 60 N 
2640.0000 M6$44 10000 s5 p100 60 N 
2640.0000 M7$44 10000 s6 p100 60 N 
2640.0000 M8$44 10000 s7 p104 60 N 
2640.0000 M9$44 10000 s8 p100 60 N 
2640.0000 M10$44 10000 s9 p103 60 N 
2640.0000 M11$44 10000 s10 p100 60 N 
2640.0000 M12$44 10000 s11 p103 60 N 
2640.0000 M13$44 10000 s12 p102 60 N 
2640.0000 M14$44 10000 s13 p104 60 N 
2640.0000 M15$44 10000 s14 p100 60 N 
2640.0000 M16$44 10000 s15 p104 60 N 
2640.0000 M17$44 10000 s16 p104 60 N 
2640.0000 M18$44 10000 s17 p101 60 N 
2640.0000 M19$44 10000 s18 p101 60 N 
2640.0000 M20$44 10000 s19 p103 60 N 
2640.0000 M21$44 10000 s20 p102 60 N 
2640.0000 M22$44 10000 s21 p102 60 N 
2640.0000 M23$44 10000 s22 p100 60 N 
2640.0000 M24$44 10000 s23 p100 60 N 
2640.0000 M25$44 10000 s24 p104 60 N 
2640.0000 M26$44 10000 s25 p104 60 N 
2640.0000 M27$44 10000 s26 p102 60 N 
2640.0000 M28$44 10000 s27 p102 60 N 
2640.0000 M29$44 10000 s28 p104 60 N 
2640.0000 M30$44 10000 s29 p100 60 N 
2640.0000 M31$44 10000 s30 p101 60 N 
2640.0000 M32$44 10000 s31 p100 60 N 
2640.0000 M33$44 10000 s32 p104 60 N 
2640.0000 M34$44 10000 s33 p103 60 N 
2640.0000 M35$44 10000 s34 p102 60 N 
2640.0000 M36$44 10000 s35 p101 60 N 
2640.0000 M37$44 10000 s36 p101 60 N 
2640.0000 M38$44 10000 s37 p100 60 N 
2640.0000 M39$44 10000 s38 p104 60 N 
2640.0000 M40$44 10000 s39 p103 60 N 
2640.0000 M41$44 10000 s40 p102 60 N 
2640.0000 M42$44 10000 s41 p100 60 N 
2640.0000 M43$44 10000 s42 p100 60 N 
2640.0000 M44$44 10000 s43 p101 60 N 
2640.0000 M45$44 10000 s44 p103 60 N 
2640.0000 M46$44 10000 s45 p103 60 N 
2640.0000 M47$44 10000 s46 p101 60 N 
2640.0000 M48$44 10000 s47 p103 60 N 
2640.0000 M49$44 10000 s48 p100 60 N 
2640.0000 M50$44 10000 s49 p100 60 N 
2700.0000 M1$45 10000 s0 p104 60 N 
2700.0000 M2$45 10000 s1 p103 60 N 
2700.0000 M3$45 10000 s2 p101 60 N 
2700.0000 M4$45 10000 s3 p103 60 N 
2700.0000 M5$45 10000 s4 p103 60 N 
2700.0000 M6$45 10000 s5 p103 60 N 
2700.0000 M7$45 10000 s6 p101 60 N 
2700.0000 M8$45 10000 s7 p103 60 N 
2700.0000 M9$45 10000 s8 p100 60 N 
2700.0000 M10$45 10000 s9 p100 60 N 
2700.0000 M11$45 10000 s10 p102 60 N 
2700.0000 M12$45 10000 s11 p100 60 N 
2700.0000 M13$45 10000 s12 p102 60 N 
2700.0000 M14$45 10000 s13 p100 60 N 
2700.0000 M15$45 10000 s14 p102 60 N 
2700.0000 M16$45 10000 s15 p100 60 N 
2700.0000 M17$45 10000 s16 p102 60 N 
2700.0000 M18$45 10000 s17 p100 60 N 
2700.0000 M19$45 10000 s18 p103 60 N 
2700.0000 M20$45 10000 s19 p104 60 N 
2700.0000 M21$45 10000 s20 p103 60 N 
2700.0000 M22$45 10000 s21 p103 60 N 
2700.0000 M23$45 10000 s22 p103 60 N 
2700.0000 M24$45 10000 s23 p104 60 N 
2700.0000 M25$45 10000 s24 p103 60 N 
2700.0000 M26$45 10000 s25 p103 60 N 
2700.0000 M27$45 10000 s26 p103 60 N 
2700.0000 M28$45 10000 s27 p104 60 N 
2700.0000 M29$45 10000 s28 p103 60 N 
2700.0000 M30$45 10000 s29 p100 60 N 
2700.0000 M31$45 10000 s30 p103 60 N 
2700.0000 M32$45 10000 s31 p102 60 N 
2700.0000 M33$45 10000 s32 p102 60 N 
2700.0000 M34$45 10000 s33 p100 60 N 
2700.0000 M35$45 10000 s34 p101 60 N 
2700.0000 M36$45 10000 s35 p100 60 N 
2700.0000 M37$45 10000 s36 p100 60 N 
2700.0000 M38$45 10000 s37 p103 60 N 
2700.0000 M39$45 10000 s38 p102 60 N 
2700.0000 M40$45 10000 s39 p104 60 N 
2700.0000 M41$45 10000 s40 p103 60 N 
2700.0000 M42$45 10000 s41 p104 60 N 
2700.0000 M43$45 10000 s42 p103 60 N 
2700.0000 M44$45 10000 s43 p103 60 N 
2700.0000 M45$45 10000 s44 p101 60 N 
2700.0000 M46$45 10000 s45 p103 60 N 
2700.0000 M47$45 10000 s46 p103 60 N 
2700.0000 M48$45 10000 s47 p103 60 N 
2700.0000 M49$45 10000 s48 p101 60 N 
2700.0000 M50$45 10000 s49 p102 60 N 
2760.0000 M1$46 10000 s0 p101 60 N 
2760.0000 M2$46 10000 s1 p102 60 N 
2760.0000 M3$46 10000 s2 p100 60 N 
2760.0000 M4$46 10000 s3 p103 60 N 
2760.0000 M5$46 10000 s4 p103 60 N 
2760.0000 M6$46 10000 s5 p103 60 N 
2760.0000 M7$46 10000 s6 p102 60 N 
2760.0000 M8$46 10000 s7 p104 60 N 
2760.0000 M9$46 10000 s8 p104 60 N 
2760.0000 M10$46 10000 s9 p102 60 N 
